movie_id,title,genre,release_date,budget_million_usd,box_office_million_usd,rating
1200,Movie_1eca95,Action,2009-09-06,37.63,48.22,6.3
1201,Movie_0b150c,Comedy,2009-08-27,54.46,66.34,6.1
1202,Movie_c31d1f,Comedy,2009-08-17,14.39,30.84,6.1
1203,Movie_e22eb1,Drama,2009-03-08,27.24,85.21,7.2
1204,Movie_2fd383,Drama,2009-02-20,3.69,65.26,7.6
1205,Movie_b4ab46,Sci-Fi,2009-04-07,13.57,66.35,6.5
1206,Movie_9aed93,Comedy,2009-04-02,46.11,33.18,9.3
1207,Movie_f4c705,Romance,2009-09-21,16.24,75.73,4.5
1208,Movie_299076,Comedy,2009-10-18,41.03,33.87,5.9
1209,Movie_d0d6d1,Drama,2009-04-06,54.88,39.24,6.3
1210,Movie_efbbc2,Romance,2009-03-29,27.33,62.63,4.1
1211,Movie_106c02,Action,2009-03-19,37.8,135.22,6.0
1212,Movie_7c9ed3,Action,2009-10-15,41.15,65.14,5.5
1213,Movie_26ab80,Thriller,2009-04-30,11.68,5.0,6.8
1214,Movie_e982e7,Horror,2009-10-29,20.75,40.72,5.9
1215,Movie_546d30,Drama,2009-06-14,14.95,80.51,8.0
1216,Movie_9f9e0e,Horror,2009-07-01,21.95,26.15,6.8
1217,Movie_fd1846,Romance,2009-08-11,40.74,84.93,4.7
1218,Movie_6d66e0,Drama,2009-11-07,21.07,64.76,8.1
1219,Movie_9b92c5,Sci-Fi,2009-01-07,29.47,89.74,4.5
1220,Movie_1f947d,Comedy,2009-11-26,14.36,43.23,8.6
1221,Movie_571577,Sci-Fi,2009-09-20,48.4,40.9,9.1
1222,Movie_b194d9,Romance,2009-06-10,21.82,76.95,5.8
1223,Movie_cfc1cb,Drama,2009-05-31,52.84,59.77,9.1
1224,Movie_4ca81d,Animation,2009-03-26,30.91,57.96,8.4
1225,Movie_2cf90c,Romance,2009-05-27,8.9,107.07,9.1
1226,Movie_e9cf85,Animation,2009-04-22,27.43,78.12,7.7
1227,Movie_616506,Comedy,2009-02-05,14.06,5.0,5.3
1228,Movie_306db3,Action,2009-10-12,38.84,83.97,8.9
1229,Movie_8ec06a,Action,2009-07-07,26.08,80.97,5.0
1230,Movie_f4b70d,Romance,2009-03-23,32.45,95.55,5.2
1231,Movie_182390,Horror,2009-01-02,24.46,31.81,5.5
1232,Movie_1b800f,Drama,2009-10-30,21.67,69.74,5.7
1233,Movie_40284e,Drama,2009-07-16,15.4,63.35,6.8
1234,Movie_b48d58,Action,2009-01-11,42.54,31.27,7.9
1235,Movie_76c4b4,Thriller,2009-08-22,27.4,88.4,9.1
1236,Movie_642915,Sci-Fi,2009-07-14,25.28,52.75,4.5
1237,Movie_983812,Thriller,2009-04-29,27.03,94.58,9.2
1238,Movie_4db7c3,Comedy,2009-01-20,19.82,37.71,9.1
1239,Movie_9b135f,Sci-Fi,2009-09-18,25.33,16.18,4.3
1240,Movie_e73927,Sci-Fi,2009-10-20,33.08,52.72,6.0
1241,Movie_e42c5a,Romance,2009-09-13,14.49,66.96,8.5
1242,Movie_8bf91a,Action,2009-08-10,16.66,43.97,7.4
1243,Movie_6aef00,Thriller,2009-08-14,50.67,5.0,8.3
1244,Movie_f4d687,Thriller,2010-12-08,24.56,71.51,8.0
1245,Movie_1ad5b7,Action,2010-12-30,21.73,71.37,6.7
1246,Movie_ff3c81,Thriller,2010-10-07,9.84,80.62,4.2
1247,Movie_72fe3f,Animation,2010-03-22,42.76,48.59,7.2
1248,Movie_2a4488,Action,2010-07-21,14.16,46.95,4.3
1249,Movie_2b0e8e,Romance,2010-06-07,29.77,103.21,7.3
1250,Movie_4cfc51,Horror,2010-04-30,4.38,12.74,8.4
1251,Movie_d4121b,Sci-Fi,2010-02-28,42.27,52.59,7.2
1252,Movie_098ba7,Romance,2010-08-03,47.65,64.27,9.5
1253,Movie_54021e,Drama,2010-05-08,37.27,78.18,6.5
1254,Movie_4671f0,Comedy,2010-08-12,6.98,65.09,8.1
1255,Movie_805ca0,Horror,2010-07-28,42.58,32.34,7.7
1256,Movie_fc39a1,Drama,2010-04-25,17.59,95.03,9.5
1257,Movie_ed78ff,Sci-Fi,2010-07-28,12.44,60.06,7.9
1258,Movie_c607c9,Thriller,2010-01-14,24.25,9.96,4.9
1259,Movie_6017e9,Action,2010-01-09,23.95,66.28,9.3
1260,Movie_73e8e1,Sci-Fi,2010-02-09,22.42,74.26,7.7
1261,Movie_781eb5,Romance,2010-08-25,49.11,118.82,4.3
1262,Movie_40f6d6,Comedy,2010-10-08,60.18,72.26,7.6
1263,Movie_f00b16,Romance,2010-12-25,9.46,15.54,8.9
1264,Movie_3fabba,Horror,2010-07-20,19.67,16.59,7.2
1265,Movie_b1a37f,Horror,2010-09-03,32.14,97.76,5.9
1266,Movie_08af03,Comedy,2010-10-05,24.17,35.92,8.5
1267,Movie_2a4bb7,Animation,2010-08-23,35.99,13.51,8.3
1268,Movie_20a900,Drama,2010-01-04,43.74,90.02,7.0
1269,Movie_13a05b,Drama,2010-06-03,41.24,45.73,4.8
1270,Movie_09fcfa,Horror,2010-01-29,39.15,88.41,5.4
1271,Movie_923472,Horror,2010-04-19,54.89,32.56,8.1
1272,Movie_71f701,Thriller,2010-04-08,6.17,104.21,8.4
1273,Movie_ade11e,Action,2010-08-03,52.2,86.16,5.5
1274,Movie_46d3ca,Thriller,2010-10-20,23.81,38.32,6.0
1275,Movie_749cd6,Thriller,2010-03-16,41.78,10.19,4.4
1276,Movie_7967ea,Animation,2010-11-22,14.56,129.15,7.9
1277,Movie_bb9713,Drama,2010-05-26,16.37,53.69,4.0
1278,Movie_7399c5,Animation,2010-05-08,39.93,37.12,4.3
1279,Movie_fa8038,Animation,2010-12-07,1.07,101.59,4.0
1280,Movie_e54ec1,Comedy,2010-02-11,44.84,88.37,7.5
1281,Movie_73e316,Drama,2010-12-22,48.9,95.48,6.3
1282,Movie_17da2f,Action,2010-02-10,32.67,57.04,5.6
1283,Movie_c3dfb3,Romance,2010-02-03,32.13,116.43,9.0
1284,Movie_b14bbe,Horror,2010-01-17,17.5,20.68,5.1
1285,Movie_639fe8,Horror,2010-06-14,40.12,43.44,6.1
1286,Movie_a67d2c,Action,2010-06-02,35.21,71.7,9.2
1287,Movie_91a079,Animation,2010-03-17,16.18,95.04,6.3
1288,Movie_b46ffd,Thriller,2010-03-28,24.13,79.83,7.1
1289,Movie_53ddee,Comedy,2010-04-27,27.61,57.51,4.4
1290,Movie_4c1119,Animation,2010-12-28,24.11,45.75,8.3
1291,Movie_c39833,Horror,2010-12-08,9.56,95.21,6.3
1292,Movie_18ac58,Sci-Fi,2010-01-27,40.49,82.93,8.4
1293,Movie_35c615,Thriller,2010-11-09,26.35,33.76,5.4
1294,Movie_1e29c4,Horror,2010-10-14,30.23,32.87,6.3
1295,Movie_8176a3,Sci-Fi,2010-05-14,21.33,43.64,8.3
1296,Movie_517354,Animation,2010-08-07,37.13,39.79,9.4
1297,Movie_6b180b,Action,2010-06-17,32.98,90.9,4.3
1298,Movie_ef528d,Action,2010-04-08,48.19,73.07,8.5
1299,Movie_45f3a2,Thriller,2010-09-25,37.21,76.73,5.7
1300,Movie_c32c77,Horror,2010-08-25,26.96,65.75,7.0
1301,Movie_1f98c5,Drama,2010-11-05,18.9,67.16,5.6
1302,Movie_dbb5b7,Sci-Fi,2010-06-22,42.99,12.55,7.4
1303,Movie_5e108b,Comedy,2010-07-09,25.76,83.83,5.9
1304,Movie_bb96f6,Horror,2010-05-02,27.42,43.1,5.8
1305,Movie_a2cf4b,Comedy,2010-02-15,27.42,59.01,4.2
1306,Movie_cb317f,Horror,2010-03-05,23.98,45.8,4.8
1307,Movie_4fff2b,Drama,2011-05-10,27.68,64.38,9.0
1308,Movie_1d9bec,Drama,2011-11-06,58.89,77.19,9.5
1309,Movie_dba0cf,Thriller,2011-12-29,14.28,29.73,8.3
1310,Movie_829783,Thriller,2011-07-12,17.78,67.58,5.6
1311,Movie_386e43,Drama,2011-11-03,50.76,46.53,6.2
1312,Movie_4ef8ec,Romance,2011-06-30,24.38,99.64,8.1
1313,Movie_c00c64,Drama,2011-10-19,23.24,26.56,9.3
1314,Movie_4637c9,Action,2011-10-09,45.52,29.92,6.5
1315,Movie_95bb8b,Action,2011-01-29,8.7,49.21,8.6
1316,Movie_4b30be,Romance,2011-05-29,42.32,32.23,9.4
1317,Movie_73a4d0,Animation,2011-09-24,30.68,53.27,8.8
1318,Movie_402362,Sci-Fi,2011-10-23,36.97,44.16,5.2
1319,Movie_e7ff58,Animation,2011-01-11,36.69,62.65,4.0
1320,Movie_9b34d0,Comedy,2011-06-13,20.58,90.24,6.7
1321,Movie_843aec,Animation,2011-04-23,45.77,62.14,6.9
1322,Movie_97282d,Horror,2011-07-06,21.75,64.87,5.1
1323,Movie_74a116,Animation,2011-10-22,36.13,28.28,5.6
1324,Movie_d013e6,Horror,2011-08-20,48.57,55.98,8.2
1325,Movie_bee2d8,Romance,2011-08-15,50.68,47.35,6.6
1326,Movie_c47f98,Action,2011-11-06,25.99,80.45,5.7
1327,Movie_d7c0d4,Thriller,2011-04-08,36.95,37.06,7.4
1328,Movie_80fe1a,Horror,2011-02-24,24.61,34.18,7.6
1329,Movie_097517,Action,2011-04-21,67.56,69.52,8.2
1330,Movie_2e4736,Sci-Fi,2011-06-01,41.7,119.4,4.9
1331,Movie_60a7cd,Comedy,2011-09-03,31.26,54.72,8.1
1332,Movie_cab60a,Sci-Fi,2011-03-10,34.69,65.05,7.3
1333,Movie_e9c88c,Romance,2011-11-08,36.11,88.44,4.3
1334,Movie_ba7ce0,Animation,2011-10-16,36.55,75.3,8.3
1335,Movie_60b3ad,Animation,2011-09-07,26.4,75.49,6.1
1336,Movie_c874e9,Drama,2011-02-05,24.09,57.14,5.8
1337,Movie_be3c95,Drama,2011-08-27,27.72,57.73,6.5
1338,Movie_7603d5,Drama,2011-05-28,12.9,37.35,5.9
1339,Movie_d317b3,Sci-Fi,2011-08-15,40.77,74.59,5.9
1340,Movie_d14f13,Horror,2011-09-01,17.97,73.91,8.4
1341,Movie_cfd86f,Comedy,2011-12-03,14.1,81.51,4.7
1342,Movie_8b9e88,Drama,2011-12-31,29.78,45.36,9.3
1343,Movie_df2f26,Romance,2011-07-20,28.05,84.9,7.1
1344,Movie_0d2c51,Romance,2011-06-03,33.74,94.0,5.0
1345,Movie_6868f6,Drama,2011-03-14,21.48,23.58,4.7
1346,Movie_c89616,Animation,2011-07-20,24.11,51.09,7.3
1347,Movie_5d160a,Drama,2011-10-23,40.38,95.25,7.5
1348,Movie_3fa645,Comedy,2011-01-17,39.47,40.51,4.3
1349,Movie_e069fc,Drama,2011-05-09,38.84,75.86,5.3
1350,Movie_aa3035,Comedy,2011-08-05,30.51,60.26,8.4
1351,Movie_16cabf,Romance,2011-03-02,32.53,69.93,4.3
1352,Movie_011163,Drama,2011-04-14,33.46,61.17,8.7
1353,Movie_5c168e,Sci-Fi,2011-02-11,20.16,82.39,7.6
1354,Movie_091574,Thriller,2011-01-25,52.11,29.35,6.4
1355,Movie_b3f9ae,Sci-Fi,2011-02-08,49.97,32.6,5.9
1356,Movie_7e9e8a,Romance,2011-10-18,41.91,103.94,4.1
1357,Movie_c6a667,Comedy,2011-05-11,23.61,123.01,8.5
1358,Movie_b97ea1,Sci-Fi,2011-08-17,38.09,59.84,4.8
1359,Movie_64b1e5,Comedy,2011-04-18,44.68,111.46,5.7
1360,Movie_16703a,Sci-Fi,2011-06-21,11.65,36.85,7.1
1361,Movie_baf9c7,Sci-Fi,2011-04-12,55.42,44.05,5.4
1362,Movie_16aaab,Comedy,2011-12-20,3.91,103.72,6.7
1363,Movie_1f7058,Horror,2011-01-12,40.57,84.12,8.5
1364,Movie_17ad89,Sci-Fi,2011-10-02,51.8,108.19,6.6
1365,Movie_5eb0c4,Drama,2011-04-11,28.3,74.06,9.2
1366,Movie_a0aefc,Thriller,2011-02-13,27.74,29.62,8.7
1367,Movie_927c86,Romance,2011-11-01,40.01,66.71,5.8
1368,Movie_05c559,Horror,2011-01-17,57.78,96.06,6.2
1369,Movie_3515d2,Comedy,2011-11-26,25.78,56.02,6.3
1370,Movie_166162,Horror,2011-02-26,18.29,51.41,7.4
1371,Movie_ec6702,Action,2011-11-07,23.64,74.52,5.6
1372,Movie_aa0417,Action,2011-10-30,6.71,43.21,9.3
1373,Movie_f38e9f,Sci-Fi,2011-01-12,43.47,68.87,7.3
1374,Movie_e8d4ce,Sci-Fi,2011-11-14,22.29,61.91,6.2
1375,Movie_21fb10,Drama,2012-07-16,26.87,45.29,7.5
1376,Movie_737be6,Thriller,2012-07-18,43.64,89.42,6.2
1377,Movie_d74319,Romance,2012-01-25,24.35,79.38,8.5
1378,Movie_c6d16b,Horror,2012-03-29,41.39,49.39,7.1
1379,Movie_548530,Action,2012-09-24,14.43,59.55,4.2
1380,Movie_cbae61,Sci-Fi,2012-05-22,44.38,51.86,5.0
1381,Movie_d96729,Animation,2012-02-28,35.13,40.84,8.8
1382,Movie_9b45c2,Animation,2012-12-30,28.67,9.05,7.1
1383,Movie_4a5e67,Romance,2012-01-26,31.96,45.49,9.2
1384,Movie_8e8311,Horror,2012-02-16,10.7,41.28,4.4
1385,Movie_44ae20,Sci-Fi,2012-10-14,31.62,63.45,5.6
1386,Movie_c0dd59,Sci-Fi,2012-09-22,27.87,73.22,5.1
1387,Movie_61b0f9,Action,2012-01-16,11.11,35.93,7.0
1388,Movie_c059ab,Action,2012-07-17,19.93,71.2,6.1
1389,Movie_2359d3,Sci-Fi,2012-10-08,28.06,31.31,4.9
1390,Movie_c8cb57,Comedy,2012-03-26,20.89,56.24,7.5
1391,Movie_0cf799,Sci-Fi,2012-09-06,1.0,41.93,6.9
1392,Movie_dacbfc,Romance,2012-09-26,46.15,82.39,5.5
1393,Movie_68c364,Sci-Fi,2012-11-30,27.87,63.5,6.6
1394,Movie_4015c2,Drama,2012-04-26,1.0,56.69,8.1
1395,Movie_717040,Thriller,2012-01-07,62.02,41.24,5.1
1396,Movie_581744,Drama,2012-05-16,48.62,50.13,5.6
1397,Movie_3b2144,Drama,2012-06-24,24.77,114.87,5.9
1398,Movie_b818d6,Comedy,2012-11-23,17.36,44.97,8.1
1399,Movie_309a22,Comedy,2012-11-10,36.05,74.38,8.7
1400,Movie_7afa46,Animation,2012-08-02,33.03,56.62,6.1
1401,Movie_d36106,Sci-Fi,2012-03-22,38.13,73.52,5.6
1402,Movie_e84ae1,Drama,2012-08-10,17.41,85.11,8.9
1403,Movie_fb2423,Comedy,2012-04-12,46.47,49.38,9.5
1404,Movie_11db07,Action,2012-09-29,22.9,81.29,7.7
1405,Movie_078c64,Sci-Fi,2012-01-14,40.21,142.7,9.4
1406,Movie_8d53d1,Romance,2012-06-07,18.05,77.03,7.6
1407,Movie_0f8702,Thriller,2012-05-31,69.72,108.41,8.0
1408,Movie_7e8d8a,Horror,2012-04-17,40.43,74.43,6.1
1409,Movie_a045db,Sci-Fi,2012-07-06,73.26,32.04,6.4
1410,Movie_97e0ab,Horror,2012-10-27,42.41,68.27,4.8
1411,Movie_790d04,Drama,2012-04-07,21.58,50.09,8.5
1412,Movie_ed5814,Thriller,2012-05-10,42.44,42.12,9.1
1413,Movie_622ce1,Horror,2012-10-19,43.51,57.82,7.4
1414,Movie_44e64f,Drama,2012-06-19,35.6,55.36,5.9
1415,Movie_ae9af9,Action,2012-07-01,39.46,28.2,4.8
1416,Movie_25c6ac,Horror,2012-12-29,41.43,141.25,5.5
1417,Movie_6a07c6,Thriller,2012-02-08,15.09,84.24,5.4
1418,Movie_8ed5e2,Animation,2012-01-15,14.03,67.33,7.4
1419,Movie_e65301,Sci-Fi,2012-01-04,18.09,62.7,9.2
1420,Movie_69a47c,Drama,2012-12-14,31.91,96.07,4.3
1421,Movie_56028d,Sci-Fi,2012-07-28,26.65,122.27,4.0
1422,Movie_8684fb,Thriller,2012-06-09,15.37,80.55,7.3
1423,Movie_6d22a0,Comedy,2012-01-16,41.63,63.64,5.6
1424,Movie_9f4d28,Drama,2012-04-17,34.25,104.18,8.8
1425,Movie_fcf57f,Horror,2012-11-06,32.53,64.27,5.8
1426,Movie_7cc55e,Drama,2012-08-14,26.13,73.06,5.6
1427,Movie_865c01,Sci-Fi,2012-06-18,24.33,90.03,5.5
1428,Movie_784256,Action,2012-02-03,17.38,48.41,4.8
1429,Movie_c485a4,Drama,2012-09-07,44.01,5.0,7.2
1430,Movie_b85571,Horror,2012-09-03,19.45,46.95,4.9
1431,Movie_8f6b99,Comedy,2012-09-25,33.14,83.19,6.3
1432,Movie_d1be89,Animation,2012-05-20,54.93,81.08,6.5
1433,Movie_d7b2ee,Romance,2012-09-30,25.02,100.28,4.1
1434,Movie_19f181,Action,2012-04-05,44.41,48.1,4.1
1435,Movie_b08294,Animation,2012-08-14,38.53,107.43,6.9
1436,Movie_87b292,Comedy,2012-02-08,34.67,65.55,7.8
1437,Movie_4819b2,Drama,2012-10-28,36.46,78.13,9.2
1438,Movie_9cd6cc,Sci-Fi,2012-01-29,28.58,87.11,5.0
1439,Movie_b375a5,Thriller,2012-11-13,30.52,18.55,4.6
1440,Movie_afec5f,Sci-Fi,2012-09-01,21.78,29.85,4.3
1441,Movie_b229df,Animation,2012-08-23,30.62,28.86,6.4
1442,Movie_f95282,Horror,2012-07-03,21.22,92.17,7.4
1443,Movie_bf452c,Sci-Fi,2012-09-28,45.08,50.84,8.6
1444,Movie_da9b50,Action,2012-08-23,4.51,120.83,7.8
1445,Movie_bf49bd,Sci-Fi,2012-08-26,37.22,60.1,5.1
1446,Movie_e73e5c,Horror,2012-09-22,35.05,15.86,6.5
1447,Movie_f6b0c7,Romance,2012-12-24,33.69,39.83,9.0
1448,Movie_551670,Drama,2012-12-05,45.37,63.52,5.8
1449,Movie_4998ae,Thriller,2013-03-06,25.71,75.46,6.7
1450,Movie_67211b,Animation,2013-06-26,33.83,30.45,9.3
1451,Movie_8105b5,Drama,2013-01-03,4.25,77.05,8.0
1452,Movie_9cea9d,Sci-Fi,2013-05-22,23.77,85.07,8.1
1453,Movie_8e57f1,Comedy,2013-06-07,42.84,40.77,5.4
1454,Movie_b57428,Drama,2013-11-20,9.91,119.07,6.3
1455,Movie_0ebe1f,Romance,2013-05-26,32.4,44.02,4.5
1456,Movie_681f52,Sci-Fi,2013-10-20,19.84,30.0,7.3
1457,Movie_9d0343,Thriller,2013-06-02,28.34,14.12,4.6
1458,Movie_43b88c,Horror,2013-07-12,20.73,96.62,8.6
1459,Movie_679695,Romance,2013-03-14,11.29,60.69,8.5
1460,Movie_9f0df6,Sci-Fi,2013-11-01,35.79,45.62,6.9
1461,Movie_a5f8ec,Romance,2013-12-10,29.26,15.78,4.8
1462,Movie_126ac9,Drama,2013-05-20,39.19,48.32,4.1
1463,Movie_455303,Thriller,2013-07-06,41.92,131.44,8.4
1464,Movie_95b4b0,Horror,2013-10-20,48.38,5.0,7.3
1465,Movie_9433bf,Sci-Fi,2013-03-02,32.0,41.05,7.9
1466,Movie_7c2170,Action,2013-07-17,49.03,113.78,5.7
1467,Movie_9531ec,Animation,2013-10-22,15.36,97.47,6.8
1468,Movie_04dd15,Horror,2013-11-15,43.63,42.88,8.1
1469,Movie_b13ac7,Action,2013-10-29,36.89,66.11,6.5
1470,Movie_872617,Romance,2013-12-10,33.5,73.89,7.3
1471,Movie_5102b3,Comedy,2013-01-11,36.67,64.02,8.3
1472,Movie_fcfbb6,Horror,2013-03-03,15.59,113.53,5.2
1473,Movie_34de0f,Romance,2013-11-29,12.05,70.19,4.4
1474,Movie_53c0cc,Action,2013-08-14,55.65,94.07,6.9
1475,Movie_a37b3b,Drama,2013-06-02,27.47,65.45,4.3
1476,Movie_567dcc,Drama,2013-07-18,27.26,5.0,8.2
1477,Movie_c25f57,Comedy,2013-02-21,13.47,24.23,8.0
1478,Movie_e59c07,Animation,2013-09-17,7.77,30.45,8.8
1479,Movie_ff64de,Horror,2013-02-28,28.68,52.52,7.5
1480,Movie_b3b838,Horror,2013-03-13,24.88,122.35,4.4
1481,Movie_1479ec,Horror,2013-05-28,30.03,70.87,5.4
1482,Movie_2d0341,Animation,2013-12-15,31.31,56.83,8.4
1483,Movie_9576e7,Romance,2013-03-04,67.34,97.16,4.9
1484,Movie_ba3e45,Thriller,2013-11-06,24.92,16.44,7.8
1485,Movie_cd33f0,Thriller,2013-08-31,53.7,45.31,8.3
1486,Movie_0c477f,Comedy,2013-11-26,54.63,40.88,5.8
1487,Movie_7dde84,Horror,2013-04-17,41.3,71.94,5.8
1488,Movie_66a90a,Romance,2013-08-14,26.47,86.88,7.1
1489,Movie_b141f5,Drama,2013-11-09,9.58,74.14,8.7
1490,Movie_292f15,Action,2013-08-06,37.17,74.62,5.2
1491,Movie_3e4c77,Romance,2013-08-29,45.28,49.17,9.2
1492,Movie_a479d4,Animation,2013-09-16,56.22,69.62,7.3
1493,Movie_ca0779,Thriller,2013-09-19,15.75,34.8,9.5
1494,Movie_80901f,Thriller,2013-01-05,26.35,80.22,4.5
1495,Movie_caf4b4,Drama,2013-09-18,15.84,44.98,4.7
1496,Movie_f25189,Drama,2013-02-23,20.5,26.35,8.5
1497,Movie_b8d613,Animation,2013-02-16,39.97,61.13,8.8
1498,Movie_10261e,Action,2013-08-03,19.81,5.0,6.5
1499,Movie_341599,Drama,2013-06-26,17.64,104.23,7.9
1500,Movie_94f764,Comedy,2013-01-09,41.95,83.91,8.8
1501,Movie_c8d89f,Action,2013-04-09,36.76,70.11,4.2
1502,Movie_3ef31f,Drama,2013-01-20,35.25,11.29,7.2
1503,Movie_6dce99,Sci-Fi,2013-08-29,20.21,38.99,8.7
1504,Movie_c49dcc,Romance,2013-03-02,49.4,61.22,6.2
1505,Movie_2d859c,Drama,2013-06-27,30.22,52.11,5.7
1506,Movie_1eee68,Comedy,2013-12-04,65.7,9.34,8.4
1507,Movie_8a7615,Horror,2013-03-03,32.42,20.51,5.8
1508,Movie_b6d50c,Drama,2013-05-25,1.0,51.51,4.0
1509,Movie_6fccac,Thriller,2013-08-04,1.0,21.5,9.3
1510,Movie_a32af9,Thriller,2013-01-03,39.36,101.14,7.3
1511,Movie_3f1db1,Thriller,2013-06-09,49.51,74.84,8.5
1512,Movie_c70923,Horror,2013-08-15,18.24,35.9,8.5
1513,Movie_d48116,Thriller,2013-09-26,61.51,95.07,4.4
1514,Movie_5b9b0a,Sci-Fi,2013-04-30,54.94,89.03,4.9
1515,Movie_c3277f,Drama,2013-03-30,33.16,68.67,5.7
1516,Movie_e51fdc,Animation,2013-11-25,38.09,58.81,5.8
1517,Movie_b010af,Thriller,2013-03-09,43.42,51.05,7.6
1518,Movie_bd2ede,Action,2013-12-23,58.35,43.8,7.4
1519,Movie_89f076,Animation,2013-04-08,40.23,19.9,6.7
1520,Movie_bf30e9,Horror,2013-09-24,32.82,105.85,5.2
1521,Movie_f6f916,Sci-Fi,2014-01-29,40.08,44.38,6.1
1522,Movie_6360ab,Action,2014-05-17,38.06,60.85,7.0
1523,Movie_e50e8f,Action,2014-07-14,43.87,32.69,6.6
1524,Movie_130d0d,Action,2014-08-14,6.45,52.22,4.7
1525,Movie_fa32d4,Action,2014-11-28,34.74,145.52,7.6
1526,Movie_d71781,Animation,2014-06-19,36.91,38.22,4.4
1527,Movie_9768e5,Animation,2014-01-09,28.91,103.46,6.1
1528,Movie_d3de34,Drama,2014-02-09,41.76,59.17,7.9
1529,Movie_ab82a7,Thriller,2014-01-25,58.82,80.4,4.1
1530,Movie_d29cef,Romance,2014-09-18,32.07,97.34,7.1
1531,Movie_76c097,Drama,2014-08-14,40.38,68.17,5.8
1532,Movie_17da76,Drama,2014-05-04,54.09,49.45,4.0
1533,Movie_029f74,Sci-Fi,2014-02-07,32.42,54.42,5.0
1534,Movie_cef628,Sci-Fi,2014-11-24,16.67,55.43,9.2
1535,Movie_13fb22,Thriller,2014-09-08,39.24,115.93,6.9
1536,Movie_3ec739,Romance,2014-06-25,1.0,15.48,9.5
1537,Movie_5c4562,Sci-Fi,2014-03-31,1.0,6.88,6.9
1538,Movie_33a96c,Thriller,2014-02-06,35.0,8.88,7.0
1539,Movie_1bbce2,Thriller,2014-11-12,1.0,33.18,6.2
1540,Movie_1d8a30,Animation,2014-06-25,10.27,81.0,5.7
1541,Movie_49bae7,Comedy,2014-10-11,24.3,82.84,5.4
1542,Movie_f14223,Animation,2014-03-22,19.18,41.77,5.9
1543,Movie_c442b7,Romance,2014-04-24,27.78,59.15,6.5
1544,Movie_4c028e,Sci-Fi,2014-02-09,46.69,26.51,5.1
1545,Movie_070662,Romance,2014-10-28,33.58,29.29,5.2
1546,Movie_588ddc,Drama,2014-08-12,17.41,77.4,5.5
1547,Movie_1019ae,Drama,2014-11-14,50.32,91.43,6.5
1548,Movie_441a1e,Romance,2014-12-15,8.57,45.7,7.6
1549,Movie_ca7b38,Comedy,2014-04-25,33.33,109.05,8.7
1550,Movie_2f9933,Comedy,2014-07-05,6.9,88.97,5.6
1551,Movie_f58522,Animation,2014-11-19,33.78,107.75,5.0
1552,Movie_77d062,Romance,2014-02-25,25.22,50.97,6.1
1553,Movie_0a9d72,Sci-Fi,2014-02-09,46.23,105.62,8.9
1554,Movie_6299fd,Animation,2014-12-20,40.81,125.39,4.1
1555,Movie_c56dc6,Horror,2014-02-09,21.19,47.62,7.7
1556,Movie_0558a0,Comedy,2014-12-13,18.32,55.37,6.6
1557,Movie_a84d85,Action,2014-08-25,25.27,31.57,4.9
1558,Movie_4f0b18,Animation,2014-10-16,58.13,25.67,5.8
1559,Movie_90b38c,Drama,2014-09-19,54.29,26.02,5.2
1560,Movie_c90eb1,Animation,2014-08-04,15.48,35.66,8.8
1561,Movie_90071a,Romance,2014-05-27,42.0,68.24,6.7
1562,Movie_16a679,Action,2014-12-02,4.03,36.92,7.1
1563,Movie_497f30,Romance,2014-06-17,23.29,67.32,7.3
1564,Movie_2398e6,Thriller,2014-04-02,16.09,67.95,7.5
1565,Movie_8d0f9d,Drama,2014-12-19,46.04,45.9,6.7
1566,Movie_fbbd8a,Drama,2014-02-28,10.64,58.12,4.1
1567,Movie_6acb1e,Comedy,2014-02-28,36.44,44.16,5.8
1568,Movie_e8ea05,Animation,2014-10-31,30.01,50.68,5.0
1569,Movie_a98e2b,Comedy,2014-06-18,27.37,35.73,7.7
1570,Movie_423e56,Action,2014-09-26,55.07,62.52,4.3
1571,Movie_bb4830,Animation,2014-12-29,56.4,41.98,7.1
1572,Movie_1f68fc,Thriller,2014-02-14,27.83,25.02,5.2
1573,Movie_32dd8b,Romance,2014-12-11,24.81,77.8,9.2
1574,Movie_32b2e6,Thriller,2014-06-30,7.4,78.82,5.8
1575,Movie_d57169,Drama,2014-06-19,29.94,93.35,5.8
1576,Movie_f4d40b,Action,2014-12-22,59.3,29.27,9.1
1577,Movie_880e72,Horror,2014-07-10,28.07,45.57,6.3
1578,Movie_da56bf,Action,2014-06-04,40.93,66.91,9.3
1579,Movie_97201e,Sci-Fi,2014-07-07,9.04,44.94,4.1
1580,Movie_e35c3d,Action,2014-01-07,23.48,77.13,5.7
1581,Movie_dffc06,Thriller,2014-05-13,36.94,74.94,7.7
1582,Movie_b70195,Sci-Fi,2014-08-23,31.59,74.38,8.9
1583,Movie_e7cb78,Sci-Fi,2014-02-14,42.37,103.79,5.4
1584,Movie_c69823,Animation,2014-11-10,20.96,79.32,9.1
1585,Movie_04c1e3,Animation,2014-09-06,3.75,64.62,7.3
1586,Movie_5a790a,Sci-Fi,2014-01-31,46.83,54.19,8.4
1587,Movie_3917e8,Horror,2014-01-23,15.96,56.28,6.2
1588,Movie_ed7c3d,Animation,2014-06-09,37.6,28.07,5.2
